grid_id,district_name,base_year,target_year,year,risk_state,prediction_scope,rvri,mismatch_gap,delta_rvri,delta_mismatch_gap,spatial_lag_rvri,neighbor_high_ratio,neighbor_env_level,lisa_type,is_edge_zone,neighbor_count,pred_probability,prob_rank_pct,top_decile_flag
G_060076,翁源县,2023,2024,2023,1,non_high_to_high,0.420514382091109,0.4198656753258474,-0.0418709930694482,-0.1131362221712299,0.6063966176099378,1.0,high,LH,1,4,0.25762583945533735,0.705743879472693,0
G_038277,新丰县,2023,2024,2023,1,non_high_to_high,0.4284846407244063,0.6183279773492536,0.0008273631453803,0.2549212779685903,0.4239275320965099,0.5,low,NS,0,2,0.25752279939793077,0.7055869428750785,0
G_036937,仁化县,2023,2024,2023,1,non_high_to_high,0.4318113865829298,0.5482185831849926,-0.0242839075174592,0.0613295416449449,0.4651379798132442,0.5714285714285714,low,NS,0,7,0.25743386976911486,0.7054300062774639,0
G_035253,仁化县,2023,2024,2023,1,non_high_to_high,0.4308338678662927,0.2161988485860058,-0.0328455747963349,-0.3576493818590143,0.4561801235351647,0.6666666666666666,low,NS,0,3,0.2574161898303843,0.7052730696798493,0
G_046305,仁化县,2023,2024,2023,1,non_high_to_high,0.4320060880004556,0.7285857774867461,-0.0366819826509441,-0.1434919634406021,0.4320060880004556,0.0,low,NS,0,0,0.25737322103496474,0.7051161330822348,0
G_064290,始兴县,2023,2024,2023,1,non_high_to_high,0.4234371906333796,0.557238845067077,-0.0042027953273874,0.1361906421986007,0.4815280360779377,1.0,high,NS,0,3,0.257278294350465,0.7049591964846202,0
G_050118,翁源县,2023,2024,2023,1,non_high_to_high,0.4111013672845856,0.4432486673107348,-0.0495772837299618,-0.254796376261206,0.4913737476425532,0.8,mid,NS,0,5,0.25717558143910063,0.7048022598870056,0
G_033417,曲江区,2023,2024,2023,1,non_high_to_high,0.4232061840905571,0.1895723903891548,-0.0396036816284877,-0.4847372015986511,0.4942274984646913,0.6666666666666666,low,NS,0,6,0.25717007386179686,0.7046453232893911,0
G_058563,始兴县,2023,2024,2023,1,non_high_to_high,0.3489385369899692,-8.293793793513014,-0.1005283238258865,-2.2460987727749,0.5036097776540285,0.5,low,NS,0,8,0.2571107314283769,0.7044883866917766,0
G_032621,新丰县,2023,2024,2023,1,non_high_to_high,0.4242779447525879,0.5328030337151314,-0.0002777308114195,0.2765441864138326,0.5507763742988154,1.0,high,NS,0,4,0.2570986696097324,0.704331450094162,0
G_030412,浈江区,2023,2024,2023,1,non_high_to_high,0.4307915721390339,0.6295023186255106,-0.0296451366581836,-0.0066789513249654,0.439053516349099,0.4,low,NS,0,5,0.25709151789588075,0.7041745134965474,0
G_017865,武江区,2023,2024,2023,1,non_high_to_high,0.4358181817841152,0.7147920119841,-0.0387665571545789,-0.1193871316657915,0.4733851303315248,0.5,low,NS,0,2,0.25708429256748844,0.7040175768989329,0
G_036065,仁化县,2023,2024,2023,1,non_high_to_high,0.4186435391765365,0.6788359610091004,-0.0191079903848667,0.073370688913648,0.4537185609468948,0.5,low,LL,0,8,0.25705897339957046,0.7038606403013183,0
G_022935,武江区,2023,2024,2023,1,non_high_to_high,0.4356603220279076,0.6512964760660764,-0.0428086245683829,-0.2126007245665746,0.4506575532229607,0.5,low,NS,0,4,0.2569925733200821,0.7037037037037037,0
G_054837,始兴县,2023,2024,2023,1,non_high_to_high,0.4178679062148359,0.5626824573516525,-0.0257534912338341,-0.0691061752312559,0.4240975121052674,0.0,low,NS,0,3,0.2569782651068498,0.7035467671060891,0
G_070137,始兴县,2023,2024,2023,1,non_high_to_high,0.4118328324938098,0.6123762117249789,-0.0512416040266371,-0.036535725124526,0.4294610286460303,0.0,low,NS,0,1,0.2569761724829421,0.7033898305084746,0
G_009085,乳源瑶族自治县,2023,2024,2023,1,non_high_to_high,0.4158673965468272,0.5923817377467193,-0.0358337140897677,-0.0464044561179737,0.4898524167187908,0.7142857142857143,low,NS,0,7,0.25696491568763674,0.7032328939108601,0
G_010611,乳源瑶族自治县,2023,2024,2023,1,non_high_to_high,0.412866374022947,0.6407807040178055,-0.0467312932752279,-0.1631540778937436,0.4601454293606071,0.6666666666666666,low,NS,0,6,0.25696268158440577,0.7030759573132455,0
G_018387,乳源瑶族自治县,2023,2024,2023,1,non_high_to_high,0.4151166186884692,-0.1024958625541075,-0.0430410260775986,-0.2034474824224011,0.5583720385357315,1.0,high,NS,0,8,0.2569164696692482,0.7029190207156308,0
G_061000,翁源县,2023,2024,2023,1,non_high_to_high,0.4170546870903737,0.4329412005924362,-0.0190340340370205,0.0907053914306921,0.4898003990695419,0.8333333333333334,mid,NS,0,6,0.25687511994208995,0.7027620841180163,0
G_009259,乳源瑶族自治县,2023,2024,2023,1,non_high_to_high,0.4325521143271763,0.5186326633029181,-0.0273110032702155,0.0051134179486281,0.5969903274147046,1.0,high,LH,1,4,0.2566134960752967,0.7026051475204018,0
G_078017,南雄市,2023,2024,2023,1,non_high_to_high,0.4208088273419639,0.3380917515270241,-0.0101843814320778,0.1322855673200323,0.4218273040577535,0.0,low,NS,0,2,0.25654790369061775,0.7024482109227872,0
G_041325,曲江区,2023,2024,2023,1,non_high_to_high,0.4226484285634297,0.6511692186228826,-0.0494915838198722,-0.1739453121627493,0.521391947277527,0.75,low,NS,0,4,0.25641483084958605,0.7022912743251726,0
G_038166,仁化县,2023,2024,2023,1,non_high_to_high,0.4200542415233548,0.0281024083675648,0.0172585588788891,0.5251453465907054,0.4518272088377189,0.5,low,NS,0,8,0.2563958831245352,0.7021343377275581,0
G_027668,仁化县,2023,2024,2023,1,non_high_to_high,0.4257481761734321,0.6215593713208055,-0.0588482465794846,-0.3379616130697699,0.4619110905715365,0.75,low,NS,0,4,0.2563433913353664,0.7019774011299436,0
G_059113,翁源县,2023,2024,2023,1,non_high_to_high,0.4191850061833005,0.4575532137686893,-0.0245770072615759,0.0566385135833121,0.5255301040358124,1.0,high,NS,0,4,0.2562812811381416,0.7018204645323289,0
G_025608,浈江区,2023,2024,2023,1,non_high_to_high,0.384381119028667,-3.0304790306366014,-0.1398574211145766,-3.1568851715096,0.4867904214113839,0.75,low,NS,0,8,0.2560838770248542,0.7016635279347143,0
G_053615,翁源县,2023,2024,2023,1,non_high_to_high,0.4212237189627025,0.495284329702247,-0.0270741769263216,0.0029148726069395,0.5169408064399523,1.0,high,NS,0,2,0.256050427017767,0.7015065913370998,0
G_063952,始兴县,2023,2024,2023,1,non_high_to_high,0.4163621293470013,0.3419260569306034,-0.0557692109175462,-0.3546929006886479,0.5585711158576784,1.0,high,NS,0,6,0.2559919298384746,0.7013496547394853,0
G_033732,仁化县,2023,2024,2023,1,non_high_to_high,0.4289713473497804,0.5538885816776719,-0.0204994914676692,0.0804474826625872,0.4645457611750886,0.5,low,NS,0,8,0.2559790775661621,0.7011927181418707,0
G_054889,仁化县,2023,2024,2023,1,non_high_to_high,0.4331363655012122,0.5194333049063453,-0.0276984845361755,-0.3411025418114415,0.4260659270930044,0.2857142857142857,low,LL,0,7,0.2559087067460753,0.701035781544256,0
G_027448,浈江区,2023,2024,2023,1,non_high_to_high,0.42914555431615,0.4831457728876733,-0.0704133317668986,-0.4035940906156977,0.5193622746805298,1.0,high,NS,0,5,0.25581451133265115,0.7008788449466415,0
G_036925,仁化县,2023,2024,2023,1,non_high_to_high,0.4171879782771779,0.1264551246664683,-0.0433726374482795,-0.547678068420032,0.490102069361358,0.625,low,NS,0,8,0.2555394851385406,0.700721908349027,0
G_023192,浈江区,2023,2024,2023,1,non_high_to_high,0.4344729559823976,0.5295068106974063,-0.0787457800106505,-0.4999757395533826,0.4452647513330868,0.5,low,NS,0,2,0.2555324819686951,0.7005649717514124,0
G_033912,曲江区,2023,2024,2023,1,non_high_to_high,0.4276816442656846,0.6178481952318353,-0.0250527076772302,0.0624048324679904,0.5199585737570898,1.0,high,NS,0,5,0.2554473439163012,0.7004080351537978,0
G_015423,乐昌市,2023,2024,2023,1,non_high_to_high,0.4188281941515552,0.6333096533938619,-0.0087199170241579,0.1397369260978755,0.4219669353606002,0.2857142857142857,low,LL,0,7,0.2553906631712332,0.7002510985561833,0
G_057404,翁源县,2023,2024,2023,1,non_high_to_high,0.4350976096365483,0.5092297632433442,0.0199029702713137,0.3716802063217524,0.4461332515538831,0.5,low,NS,0,2,0.25526837841992817,0.7000941619585688,0
G_030641,浈江区,2023,2024,2023,1,non_high_to_high,0.4253328447621576,0.6132489781488958,-0.034315454564368,-0.04832972438086,0.4472130870856257,0.5714285714285714,low,NS,0,7,0.2552333996510506,0.6999372253609542,0
G_070079,南雄市,2023,2024,2023,1,non_high_to_high,0.4016858504785226,0.4070311364043816,-0.0390311025410325,0.024669393120232,0.4391647677966816,0.5,low,LL,0,4,0.25517942395937104,0.6997802887633395,0
G_017887,乳源瑶族自治县,2023,2024,2023,1,non_high_to_high,0.4101369096356933,-0.961471515778214,-0.0248813656476846,-0.4220471483738433,0.4608816237221909,0.6,low,NS,0,5,0.25509744161667003,0.699623352165725,0
G_047836,始兴县,2023,2024,2023,1,non_high_to_high,0.4198176466726233,0.5213807689301344,-0.0142229251725605,0.2343891362997357,0.5531474830973097,1.0,high,NS,0,3,0.2550524225776184,0.6994664155681105,0
G_035475,仁化县,2023,2024,2023,1,non_high_to_high,0.4263754061530769,0.5974036838794409,-0.0280526743436929,-0.0068802849487918,0.4471092783352389,0.4285714285714285,low,NS,0,7,0.25504287535980225,0.6993094789704959,0
G_017105,乐昌市,2023,2024,2023,1,non_high_to_high,0.4173412030808711,0.6305437613063255,-0.0065546078623049,0.2091761561152711,0.4764250432368121,0.75,low,NS,0,8,0.255030308875694,0.6991525423728814,0
G_025256,乐昌市,2023,2024,2023,1,non_high_to_high,0.4251512134968966,0.5272345124459745,-0.0500707974871,-0.1659121132312018,0.4867811938486478,0.75,low,NS,0,4,0.2550132415728603,0.6989956057752669,0
G_064220,始兴县,2023,2024,2023,1,non_high_to_high,0.4116027553037478,0.6384776203147857,-0.0004398733487595,0.4758607601008176,0.4314139427306762,0.4,low,LL,0,5,0.25499215035324363,0.6988386691776522,0
G_008928,乐昌市,2023,2024,2023,1,non_high_to_high,0.4089299632719833,-0.353977139128702,-0.0416819807519431,-0.4032783509412876,0.417526111860638,0.3333333333333333,low,LL,0,6,0.25498937888420675,0.6986817325800376,0
G_046342,新丰县,2023,2024,2023,1,non_high_to_high,0.4173788732321775,0.5419754569480505,-0.0473600912725699,-0.0092501052986488,0.4380280046254295,0.3333333333333333,low,NS,0,3,0.2549157509803139,0.6985247959824231,0
G_039115,仁化县,2023,2024,2023,1,non_high_to_high,0.4217660363333825,-0.4665659816048517,-0.0265376639061583,0.4526852376492573,0.4617237444032154,0.75,low,NS,0,8,0.25483889971017015,0.6983678593848086,0
G_004989,乐昌市,2023,2024,2023,1,non_high_to_high,0.4149144909718562,0.6291954211729082,-0.0338292716419337,0.0488738612906946,0.4122620738596667,0.1666666666666666,low,LL,0,6,0.2548036001656071,0.698210922787194,0
G_012012,乳源瑶族自治县,2023,2024,2023,1,non_high_to_high,0.4324781738277198,0.4227958702983629,-0.0464956229467977,-0.4291078164362101,0.4639741291100091,0.4,low,NS,0,5,0.2545698930544773,0.6980539861895794,0
G_034314,新丰县,2023,2024,2023,1,non_high_to_high,0.4206582740634421,0.5495321915077517,-0.007859947976776,0.2781356376264723,0.4195854658298125,0.2,low,LL,0,5,0.2545297233266791,0.6978970495919649,0
G_012187,武江区,2023,2024,2023,1,non_high_to_high,0.4348187870227552,0.7222234019975912,-0.0247365496120666,0.025949913592452,0.484193629642677,1.0,high,NS,0,3,0.2544575014105526,0.6977401129943503,0
G_038398,曲江区,2023,2024,2023,1,non_high_to_high,0.4283662375115566,0.7264934977325747,-0.0199170274419097,0.1311003268132724,0.4337568016883645,0.6666666666666666,low,LL,0,3,0.2544475188288601,0.6975831763967357,0
G_039554,新丰县,2023,2024,2023,1,non_high_to_high,0.4277478195242761,0.0112016885213474,-0.0327234278644472,-0.0427744073183603,0.4451690912647026,0.6666666666666666,low,NS,0,3,0.25443704214672985,0.6974262397991211,0
G_025498,乐昌市,2023,2024,2023,1,non_high_to_high,0.434986847218592,0.5852762802930227,-0.0290481075683617,-0.0875235640567642,0.3918888209225127,0.0,low,NS,0,1,0.25441819495096923,0.6972693032015066,0
G_076519,南雄市,2023,2024,2023,1,non_high_to_high,0.4063722745191452,0.470590621722479,-0.0310471983543175,-0.0791334428947151,0.4740521562794352,1.0,high,NS,0,1,0.2544167495098982,0.6971123666038921,0
G_054558,仁化县,2023,2024,2023,1,non_high_to_high,0.4213070637482361,0.724136651537963,-0.0394139355943349,-0.1694591539500498,0.4216668677209892,0.5,low,LL,0,4,0.2543648572335441,0.6969554300062775,0
G_009134,乐昌市,2023,2024,2023,1,non_high_to_high,0.4226102441453727,0.6025603983699733,-0.0341148550277394,-0.1074437189669891,0.470406907359893,1.0,high,NS,0,4,0.25427235952832894,0.6967984934086628,0
G_018985,乐昌市,2023,2024,2023,1,non_high_to_high,0.4191488197950045,0.7367844263274967,-0.0289629296910201,-0.0206093687299131,0.4003884313962043,0.0,low,NS,0,2,0.2542472848895591,0.6966415568110483,0
G_028023,浈江区,2023,2024,2023,1,non_high_to_high,0.4063109425438281,-6.549837156458973,-0.1340444404910057,-2.1108880407299937,0.3527354312999992,0.25,low,LL,0,8,0.2542177880230488,0.6964846202134338,0
G_075004,南雄市,2023,2024,2023,1,non_high_to_high,0.4052218344130388,0.4634123444797753,-0.0256692882933111,0.1086781845997619,0.4030640326854292,0.0,low,LL,0,2,0.25419192624811493,0.6963276836158192,0
G_029891,曲江区,2023,2024,2023,1,non_high_to_high,0.3850716183954131,-6.624095904011411,-0.088275850244655,-1.003876022708261,0.4023272371015042,0.4285714285714285,low,LL,0,7,0.2541782790677615,0.6961707470182046,0
G_028798,曲江区,2023,2024,2023,1,non_high_to_high,0.4211156436669499,0.1631926784290807,-0.0476730674777796,-0.5795011578340242,0.4612847957526909,0.5,low,NS,0,6,0.2541561331363506,0.6960138104205901,0
G_037068,翁源县,2023,2024,2023,1,non_high_to_high,0.4118137116027037,0.0059340779054046,-0.0309217758152052,-0.37155961895091,0.4758368742511263,0.5,low,NS,0,6,0.2541384091433693,0.6958568738229756,0
G_021666,乳源瑶族自治县,2023,2024,2023,1,non_high_to_high,0.4195818229317161,-0.0315033117846246,-0.0562123460899041,-0.6602901513624571,0.5423234960554063,0.8571428571428571,mid,NS,0,7,0.2539446180569915,0.6956999372253609,0
G_033520,仁化县,2023,2024,2023,1,non_high_to_high,0.4250788944078885,0.692243418732995,-0.0121356580224735,0.2048550525845867,0.4488036962857071,0.5,low,NS,0,6,0.2539317985044251,0.6955430006277463,0
G_043622,仁化县,2023,2024,2023,1,non_high_to_high,0.4346990016248845,0.7031979832859803,-0.0056386382844608,0.3075047422734054,0.4451635551058952,0.6666666666666666,low,NS,0,3,0.25379987685802885,0.6953860640301318,0
G_065791,始兴县,2023,2024,2023,1,non_high_to_high,0.4326938599880929,0.4446859534027733,-0.00872265720595,0.1994114702843445,0.5580192278043615,1.0,high,NS,0,1,0.25379745546159826,0.6952291274325173,0
G_037996,翁源县,2023,2024,2023,1,non_high_to_high,0.4228822948144307,-0.1794431970523046,-0.0258656325664076,-0.4008326888641425,0.4713246252244604,0.6,low,NS,0,5,0.2537794539382435,0.6950721908349027,0
G_057171,始兴县,2023,2024,2023,1,non_high_to_high,0.4216423252188721,0.5158839255351627,-0.0160779070538541,0.2294419756506335,0.4999603452543193,1.0,high,NS,0,3,0.25369995610800616,0.6949152542372881,0
G_054886,仁化县,2023,2024,2023,1,non_high_to_high,0.4303247560813125,0.5894320662309259,-0.0274527616095646,-0.2829289027315893,0.4396690580546367,0.6666666666666666,low,LL,0,6,0.2536482097747503,0.6947583176396736,0
G_057347,新丰县,2023,2024,2023,1,non_high_to_high,0.4076527544523838,-0.3149124230067386,-0.0861162386600031,-0.2632611623553798,0.4693535470839198,0.5,low,NS,0,2,0.25362427677425314,0.694601381042059,0
G_029286,浈江区,2023,2024,2023,1,non_high_to_high,0.4330431988450883,0.1459480358355589,0.0282388175189934,0.0859077079102937,0.4628426116972202,0.5714285714285714,low,NS,0,7,0.2536161249307853,0.6944444444444444,0
G_073837,南雄市,2023,2024,2023,1,non_high_to_high,0.4136460392331917,0.3495851431483268,-0.0355315210840949,-0.001663475135418,0.4379361106973577,0.5,low,NS,0,2,0.25357896470472924,0.6942875078468298,0
G_029297,浈江区,2023,2024,2023,1,non_high_to_high,0.4276840753209905,0.1858828066635618,-0.0373683221844526,-0.5236526050805816,0.4806912867913551,1.0,high,NS,0,3,0.25342609838885954,0.6941305712492154,0
G_063668,始兴县,2023,2024,2023,1,non_high_to_high,0.4182661852151296,0.5671219419875783,-0.0148474572715551,0.0343572720160754,0.4555880764520301,0.75,low,NS,0,4,0.25337093131853894,0.6939736346516008,0
G_000812,乐昌市,2023,2024,2023,1,non_high_to_high,0.4108398149777583,0.643492176425138,-0.0432514279502221,-0.0509191653120462,0.4561333593512625,0.3333333333333333,low,NS,0,6,0.25328814205979205,0.6938166980539862,0
G_043428,新丰县,2023,2024,2023,1,non_high_to_high,0.4243421703212933,0.5485644957998048,-0.0007616974131487,0.3503356716197097,0.485669628303416,1.0,high,NS,0,4,0.2531360102575697,0.6936597614563716,0
G_006748,乳源瑶族自治县,2023,2024,2023,1,non_high_to_high,0.4105962749280323,0.4855660827299268,-0.0801353372558847,-0.590980334152386,0.4736913418855346,0.8571428571428571,mid,NS,0,7,0.2529793475944612,0.6935028248587571,0
G_067630,翁源县,2023,2024,2023,1,non_high_to_high,0.4163769894692031,0.4447344030749687,-0.0251767980055526,0.1300069389239446,0.5880790448905714,1.0,high,NS,0,4,0.2528849219903559,0.6933458882611425,0
G_045657,仁化县,2023,2024,2023,1,non_high_to_high,0.4284086243547375,0.6331248891057746,-0.0409318079526054,-0.1734644269185339,0.4626343108860666,0.75,low,NS,0,4,0.2528246004424358,0.6931889516635279,0
G_054146,始兴县,2023,2024,2023,1,non_high_to_high,0.40702334913478,0.4410234337159913,-0.0779187053386423,-0.4367704815949689,0.415381768047334,0.0,low,LL,0,5,0.25276795506517513,0.6930320150659134,0
G_059517,始兴县,2023,2024,2023,1,non_high_to_high,0.4233588326099581,0.3681138374494158,0.0003699139785748,0.2383987990687439,0.5287323306159778,1.0,high,NS,0,8,0.2527239630109501,0.6928750784682989,0
G_006832,乐昌市,2023,2024,2023,1,non_high_to_high,0.415832249621069,0.659654503770131,-0.0327269542561659,-0.0345721541698931,0.4148461357992256,0.4,low,LL,0,5,0.25263690352455853,0.6927181418706843,0
G_003546,乳源瑶族自治县,2023,2024,2023,1,non_high_to_high,0.4259182497338121,0.5698416035596562,-0.0128698942121086,-0.0161512002804371,0.4771745856129119,0.6666666666666666,low,NS,0,6,0.25258569952242477,0.6925612052730696,0
G_005574,乐昌市,2023,2024,2023,1,non_high_to_high,0.4053417949453545,-0.0200810241954357,-0.0255660715812744,-0.0676962239654533,0.5543084691413596,0.7142857142857143,low,NS,0,7,0.2525333596035369,0.6924042686754551,0
G_010266,边缘争议区,2023,2024,2023,1,non_high_to_high,0.4093370643896678,0.441529070526356,-0.037415293053768,-0.0782685817935216,0.5126251528473504,0.8571428571428571,mid,NS,0,7,0.25252434222318604,0.6922473320778406,0
G_003788,边缘争议区,2023,2024,2023,1,non_high_to_high,0.4050456449537329,0.551135829054957,-0.064041340705336,-0.325710802993187,0.4447593620123239,1.0,high,LL,0,4,0.25237832485316797,0.692090395480226,0
G_028824,曲江区,2023,2024,2023,1,non_high_to_high,0.4022588300609581,-6.906957234180514,0.0278960077513729,3.341112460469442,0.3612810758478725,0.0,low,LL,0,8,0.2523262709425718,0.6919334588826114,0
G_038037,翁源县,2023,2024,2023,1,non_high_to_high,0.4067652978328103,0.5266734300113686,-0.0468670627894944,-0.0546589168793599,0.543098760478997,0.75,low,NS,0,4,0.25231677006514136,0.6917765222849969,0
G_065809,始兴县,2023,2024,2023,1,non_high_to_high,0.4298584184005722,0.4396603115556977,-0.0127442418521143,0.1084620410932507,0.4739352851127462,1.0,high,NS,0,3,0.25223066565121427,0.6916195856873824,0
G_010253,乐昌市,2023,2024,2023,1,non_high_to_high,0.4226366964333501,0.7261229636997227,0.028197107030186,0.6459431556667556,0.4711710789202463,0.6666666666666666,low,NS,0,6,0.2521893332457358,0.6914626490897677,0
G_054145,始兴县,2023,2024,2023,1,non_high_to_high,0.4087479128594745,0.5276829626431446,-0.0679518242360747,-0.3474039678956734,0.415656283417529,0.0,low,NS,0,3,0.2521411928572736,0.6913057124921531,0
G_032307,仁化县,2023,2024,2023,1,non_high_to_high,0.4335954008394896,0.6087079000967801,-0.026840995789452,0.033338078334636,0.5217299010772498,0.6666666666666666,low,NS,0,3,0.25209209994165455,0.6911487758945386,0
G_053890,新丰县,2023,2024,2023,1,non_high_to_high,0.431605914237088,-0.0492889266308892,-0.0330576837706523,-0.029276632975001,0.4677885185273765,0.6666666666666666,low,NS,0,3,0.2520916378541286,0.6909918392969241,0
G_053941,新丰县,2023,2024,2023,1,non_high_to_high,0.426018372084663,0.5987335371578122,-0.0016847774051336,0.3013153923782864,0.4196382630274153,0.0,low,NS,0,2,0.25203187350847256,0.6908349026993095,0
G_035470,仁化县,2023,2024,2023,1,non_high_to_high,0.4312751432187249,0.5281198795609471,-0.0301980098317434,0.0305137000367788,0.5196082062996177,0.8,mid,NS,0,5,0.2520105179518232,0.6906779661016949,0
G_030326,翁源县,2023,2024,2023,1,non_high_to_high,0.4005686618659664,0.0840306255896355,-0.0332208593329607,0.2466468513632279,0.4480984666611968,0.625,low,LL,0,8,0.2519363390381687,0.6905210295040803,0
G_055190,始兴县,2023,2024,2023,1,non_high_to_high,0.4111870837690928,0.5473041155355963,-0.0483652931199052,-0.3084711552100168,0.4506160141746087,0.75,low,NS,0,4,0.2518874943238194,0.6903640929064658,0
G_043907,曲江区,2023,2024,2023,1,non_high_to_high,0.4286239281487167,0.6818181761661977,-0.0285716509674475,0.0607412586211262,0.4718723535679524,0.6666666666666666,low,NS,0,3,0.25185773634987974,0.6902071563088512,0
G_028436,浈江区,2023,2024,2023,1,non_high_to_high,0.3993407612392323,-4.441710246572627,-0.0727740249209168,-1.2199765805983025,0.4904129729540783,0.625,low,NS,0,8,0.2518155297593472,0.6900502197112366,0
G_009353,乐昌市,2023,2024,2023,1,non_high_to_high,0.4163420539416913,-0.280090799781402,-0.0752699565809764,-1.195230660714344,0.4483429734319112,1.0,high,NS,0,3,0.2517391500257131,0.6898932831136221,0
G_065568,南雄市,2023,2024,2023,1,non_high_to_high,0.4327806258894031,0.3665917328058331,0.0390284414388492,0.3219032742348843,0.4747299585030436,1.0,high,NS,0,1,0.25171777294475606,0.6897363465160076,0
G_001923,乳源瑶族自治县,2023,2024,2023,1,non_high_to_high,0.4077600443226553,0.6384474083302156,-0.085200106357123,-0.3101888790770779,0.4112352343194901,0.0,low,LL,0,3,0.25161703737552205,0.689579409918393,0
G_059227,始兴县,2023,2024,2023,1,non_high_to_high,0.4153746601392666,0.5445077960895495,-0.0068191249567111,0.234208558085868,0.4618446035037704,0.6666666666666666,low,NS,0,6,0.2514830353652489,0.6894224733207783,0
G_002621,乳源瑶族自治县,2023,2024,2023,1,non_high_to_high,0.4360675585439434,0.4737619507763454,-0.0407026067092264,-0.4906166334694758,0.4540391050648535,0.6666666666666666,low,NS,0,3,0.25145096539336126,0.6892655367231638,0
G_012078,乐昌市,2023,2024,2023,1,non_high_to_high,0.4250526649870535,0.6117266701944202,-0.0142054057354441,0.0995149303498639,0.4418171680034328,0.6,low,NS,0,5,0.25133215989148133,0.6891086001255493,0
G_029698,曲江区,2023,2024,2023,1,non_high_to_high,0.4178355707692522,-1.6534280795835383,0.0018551160213667,-0.7942886280079229,0.5325319287455581,0.8,mid,NS,0,5,0.25129510701489455,0.6889516635279347,0
G_052732,始兴县,2023,2024,2023,1,non_high_to_high,0.4102933090341507,0.5035397313855065,-0.0243794784337754,0.0686474704970231,0.4412661206780362,0.4285714285714285,low,LL,0,7,0.25118261734299785,0.6887947269303202,0
G_026778,浈江区,2023,2024,2023,1,non_high_to_high,0.4040841076998132,-3.169326392350703,-0.0350017659751956,0.4353943934937785,0.4237562331114862,0.4,low,LL,0,5,0.2511235208795272,0.6886377903327057,0
G_047007,新丰县,2023,2024,2023,1,non_high_to_high,0.4293269576665007,0.5011038426539637,0.0101580741694969,0.4399452266950627,0.4605310055448468,0.6,low,NS,0,5,0.25099502999920265,0.688480853735091,0
G_004990,边缘争议区,2023,2024,2023,1,non_high_to_high,0.4130592434953256,0.5507666656220443,-0.0215979263883318,0.0726808233083448,0.4129457316009232,0.2,low,LL,0,5,0.2509859444728742,0.6883239171374764,0
G_008540,乐昌市,2023,2024,2023,1,non_high_to_high,0.4319854629048026,0.6172376530716476,-0.030654018455313,-0.0863125989054099,0.4319854629048026,0.0,low,NS,0,0,0.2509639885484415,0.6881669805398619,0
G_008591,乳源瑶族自治县,2023,2024,2023,1,non_high_to_high,0.4340690562971806,0.4954912571180869,-0.010431394810363,0.002626994014784,0.4819744989306474,1.0,high,NS,0,5,0.25091627287986357,0.6880100439422474,0
G_060974,翁源县,2023,2024,2023,1,non_high_to_high,0.4338104743973422,0.3981366537509899,0.0217293968321347,0.4004307984368599,0.5467701335763389,1.0,high,NS,0,4,0.2507801710380563,0.6878531073446328,0
G_057555,始兴县,2023,2024,2023,1,non_high_to_high,0.4269917567969459,0.4504886519099753,0.0153155485821375,0.3853600059518146,0.551916175961631,1.0,high,NS,0,5,0.2507433926316474,0.6876961707470182,0
G_060829,始兴县,2023,2024,2023,1,non_high_to_high,0.4171361929027669,0.446715701794702,-0.0209479588856895,0.0439327637394286,0.4633533857030076,0.8333333333333334,mid,NS,0,6,0.25065534401225215,0.6875392341494037,0
G_011521,乳源瑶族自治县,2023,2024,2023,1,non_high_to_high,0.4074012989534009,0.7024225536304882,-0.0494744375507505,-0.1922704293602617,0.4053377786584203,0.2,low,LL,0,5,0.250603137182499,0.6873822975517891,0
G_034507,仁化县,2023,2024,2023,1,non_high_to_high,0.4276388141368823,0.697716390036294,-0.0091907700257646,0.2360226963152242,0.4476609528789029,0.6,low,NS,0,5,0.2506025880898395,0.6872253609541745,0
G_049763,翁源县,2023,2024,2023,1,non_high_to_high,0.4176727386285394,0.4130431932971035,-0.0738327433688125,-0.5761065248136717,0.4507525879591778,1.0,high,NS,0,2,0.2505715830895102,0.6870684243565599,0
G_001668,乐昌市,2023,2024,2023,1,non_high_to_high,0.417503137370026,0.5824424854847484,-0.0318525998720804,0.0049586138214477,0.443628675475796,0.7142857142857143,low,NS,0,7,0.25047342408575074,0.6869114877589454,0
G_012079,乐昌市,2023,2024,2023,1,non_high_to_high,0.4263219483646199,0.5343053460430797,-0.0303418614400999,-0.0493475812788822,0.4603892956637864,0.6,low,NS,0,5,0.2504544731275018,0.6867545511613309,0
G_070007,始兴县,2023,2024,2023,1,non_high_to_high,0.4235699286320501,0.6015207111858164,-0.0144727198305935,0.201673493308079,0.4235699286320501,0.0,low,NS,0,0,0.2503334948177644,0.6865976145637163,0
G_020199,乐昌市,2023,2024,2023,1,non_high_to_high,0.436174425736483,0.5738126879181803,-0.0275281826173662,-0.1167242850814083,0.436174425736483,0.0,low,NS,0,0,0.2503232932058011,0.6864406779661016,0
G_064582,始兴县,2023,2024,2023,1,non_high_to_high,0.4230434587940399,0.3949751134888052,-0.0453282168761368,-0.2519794181166848,0.5158637588251566,1.0,high,NS,0,3,0.2502857433369917,0.6862837413684871,0
